,과정명,학원명,기간,훈련비,정원,취업률,연령대,지역1,지역2
426,UI/UX 웹디자인 개발자 양성과정,한양직업전문학교,120,5533920,25,,24,전남,목포시
427,프론트엔드(웹퍼블리셔) 전문가 취업과정,하이미디어IT융합인재개발원,100,5270400,20,62.5,29,경기,성남시
428,자바(JAVA) 안드로이드 웹 & 앱 개발자(A),이젠아이티(IT)아카데미학원,117,5929200,30,82.5,26,서울,서초구
429,디지털컨버전스 앱&웹 융합콘텐츠 제작 과정,ICT폴리텍대학,117,5929200,30,81.5,25,경기,광주시
430,프론트엔드 UI/UX 개발자,ICT폴리텍대학,117,5797440,30,81.5,24,경기,광주시
431,빅데이터 활용 자바 파이썬 개발자 양성,아이티윌 부산교육센터,122,6429880,30,62.9,26,부산,부산진구
432,사물인터넷(IoT) 융합서비스기획과 인프라 구축,ICT폴리텍대학,117,6811320,30,,31,경기,광주시
433,"파이썬,R기반 빅데이터플랫폼 개발자 B",더조은아이티아카데미학원,105,5533920,30,64.7,26,서울,종로구
434,[과정평가형]자바(JAVA) & JSP 웹 개발자 과정(정보처리산업기사)(A),영남기술직업전문학교,123,6090520,20,75,27,대구,달서구
435,디지털컨버전스 기반 자바 프로그래밍 개발자 양성과정 D,(주)솔데스크,112,5902840,30,72.6,26,서울,종로구
436,Java 프레임웍기반 풀스텍 양성B,코리아IT아카데미,156,5639320,35,73.2,25,서울,강남구
437,제품 불량 탐지를 위한 스마트팩토리 빅데이터 전문가 양성 과정,엔코아 아카데미,113,5929200,30,55.2,29,서울,서초구
438,스마트컨텐츠 UI/UX 퍼블리싱,한국직업전문학교,88,4611600,20,80.6,28,서울,구로구
439,Java언어 기반의 스마트 웹 Full-Stack 개발자 양성 과정,쌍용교육센터,118,6219070,30,85.2,24,서울,강남구
440,자바(JAVA) 기반 융합형 데이터베이스 웹개발 전문가 양성과정,글로벌아이티(IT)인재개발학원,113,5929200,30,77.5,25,서울,관악구
441,"빅데이터UI전문가양성과정(파이썬,R)",더조은컴퓨터아트학원,106,6152160,25,54.8,28,부산,부산진구
442,UI UX 모바일 웹 디자이너 양성 (웹디자인 웹퍼블리싱 HTML5 CSS3),봄아카데미학원,88,2305800,20,,25,서울,마포구
443,자바기반의 스마트웹앱콘텐츠제작 양성과정 - B,한국ICT인재개발원,118,6219070,30,,31,서울,마포구
