,과정명,학원명,기간,훈련비,정원,취업률,연령대,지역1,지역2
57,[토픽] 한국어교원 3급 자격취득 양성과정(이론+문풀),한국이러닝협회,144,430650,500,26,48,서울,구로구
58,[토픽] 한국어교원 3급 자격취득 양성과정(이론강의),한국이러닝협회,105,314820,500,26,35,서울,구로구
59,한국어교원3급 자격증취득과정(한국어강사),신촌아바평생교육원(P12),17,832540,11,,39,서울,마포구
60,한국어교원3급 자격증취득과정(한국어강사),신촌아바평생교육원(P12),27,832540,11,,45,서울,마포구
61,[토픽] 한국어교원 3급 자격취득 양성과정(이론강의),한국이러닝협회,105,314820,500,26,37,서울,구로구
62,에듀테크 학습데이터 분석,사단법인 한국에듀테크산업협회,28,73520,500,,,서울,강남구
63,[토픽] 한국어교원 3급 자격취득 양성과정(이론+문풀),한국이러닝협회,144,430650,500,26,60,서울,구로구
64,한국어교원 양성과정(한국어교원 3급 자격증취득),탑직업교육센터,15,740040,12,,44,대구,서구
65,[토픽] 한국어교원 3급 자격취득 양성과정(이론+문풀),한국이러닝협회,144,430650,500,26,27,서울,구로구
66,[토픽] 한국어교원 3급 자격취득 양성과정(이론강의),한국이러닝협회,105,314820,500,26,37,서울,구로구
67,에듀테크 학습데이터 분석,사단법인 한국에듀테크산업협회,28,73520,500,,,서울,강남구
68,한국어교원 양성(한국어교원 3급),은평여성인력개발센터,30,740040,20,21.7,48,서울,은평구
69,[토픽] 한국어교원 3급 자격취득 양성과정(이론강의),한국이러닝협회,105,314820,500,26,42,서울,구로구
70,[토픽] 한국어교원 3급 자격취득 양성과정(이론+문풀),한국이러닝협회,144,430650,500,26,46,서울,구로구
71,에듀테크 학습데이터 분석,사단법인 한국에듀테크산업협회,28,73520,500,,,서울,강남구
72,한국어교원3급 자격증취득(한국어강사),에이치알디(HRD)수원평생교육원,18,801710,18,,40,경기,수원시
73,한국어교원3급 자격증취득과정(한국어강사),신촌아바평생교육원(P12),27,832540,11,,40,서울,마포구
74,한국어교원3급 자격증취득과정(한국어강사),아바평생교육원,27,832540,11,,,서울,강남구
75,에듀테크 학습데이터 분석,사단법인 한국에듀테크산업협회,28,73520,500,,,서울,강남구
76,[토픽] 한국어교원 3급 자격취득 양성과정(이론강의),한국이러닝협회,105,314820,500,26,40,서울,구로구
77,[토픽] 한국어교원 3급 자격취득 양성과정(이론+문풀),한국이러닝협회,144,430650,500,26,47,서울,구로구
78,한국어교원 양성과정(한국어교원 3급 자격증취득),탑직업교육센터,40,740040,12,,,대구,서구
79,한국어교원3급 자격증취득과정(한국어강사),아바평생교육원,27,832540,11,,,서울,강남구
80,한국어교원3급 자격증취득과정(한국어강사),신촌아바평생교육원(P12),17,832540,11,,,서울,마포구
81,한국어교원3급 자격증취득과정(한국어강사),신촌아바평생교육원(P12),27,832540,11,,,서울,마포구
82,한국어교원 양성(한국어교원 3급),은평여성인력개발센터,30,740040,20,21.7,38,서울,은평구
83,한국어교원3급 자격증취득과정(한국어강사),아바평생교육원,27,832540,11,,,서울,강남구
84,[토픽] 한국어교원 3급 자격취득 양성과정(이론강의),한국이러닝협회,105,314820,500,26,,서울,구로구
85,[토픽] 한국어교원 3급 자격취득 양성과정(이론+문풀),한국이러닝협회,144,430650,500,26,,서울,구로구
86,에듀테크 학습데이터 분석,사단법인 한국에듀테크산업협회,28,73520,500,,,서울,강남구
87,한국어교원3급 자격증취득과정(한국어강사),아바평생교육원,27,832540,11,,,서울,강남구
88,한국어교원3급 자격증취득과정(한국어강사),아바평생교육원,27,832540,11,,,서울,강남구
89,에듀테크 학습데이터 분석,사단법인 한국에듀테크산업협회,28,73520,500,,,서울,강남구
90,[토픽] 한국어교원 3급 자격취득 양성과정(이론강의),한국이러닝협회,105,314820,500,26,,서울,구로구
91,[토픽] 한국어교원 3급 자격취득 양성과정(이론+문풀),한국이러닝협회,144,430650,500,26,,서울,구로구
92,한국어교원3급 자격증취득과정(한국어강사),아바평생교육원,27,832540,11,,,서울,강남구
93,[토픽] 한국어교원 3급 자격취득 양성과정(이론강의),한국이러닝협회,105,314820,500,26,,서울,구로구
94,에듀테크 학습데이터 분석,사단법인 한국에듀테크산업협회,28,73520,500,,,서울,강남구
95,[토픽] 한국어교원 3급 자격취득 양성과정(이론+문풀),한국이러닝협회,144,430650,500,26,,서울,구로구
96,한국어교원3급 자격증취득과정(한국어강사),아바평생교육원,27,832540,11,,,서울,강남구
97,한국어교원3급 자격증취득과정(한국어강사),아바평생교육원,27,832540,11,,,서울,강남구
98,[토픽] 한국어교원 3급 자격취득 양성과정(이론강의),한국이러닝협회,105,314820,500,,,서울,구로구
99,[토픽] 한국어교원 3급 자격취득 양성과정(이론+문풀),한국이러닝협회,144,430650,500,,,서울,구로구
100,[토픽] 한국어교원 3급 자격취득 양성과정(이론강의),한국이러닝협회,105,314820,500,,,서울,구로구
101,[토픽] 한국어교원 3급 자격취득 양성과정(이론+문풀),한국이러닝협회,144,430650,500,,,서울,구로구
102,[토픽] 한국어교원 3급 자격취득 양성과정(이론강의),한국이러닝협회,105,314820,500,,,서울,구로구
103,[토픽] 한국어교원 3급 자격취득 양성과정(이론+문풀),한국이러닝협회,144,430650,500,,,서울,구로구
