,과정명,학원명,기간,훈련비,정원,취업률,연령대,지역1,지역2
508,전기기능사취득실기반,부산전기학원,19,523760,15,64.3,46,경남,창원시
509,전기내선 및 배전공사(양성),미래전기기술직업전문학교,190,9165800,20,81.3,39,전북,군산시
510,전기기능사 실기 취득,모아소방전기학원,14,523760,23,78.6,39,서울,영등포구
511,전기기능사자격증 실기특강반,제일전기직업전문학교,18,571380,30,79.4,47,경기,수원시
512,전기기능사 취득과정[실기],안양대산전기기술학원,10,523760,16,63.6,52,경기,안양시
513,승강기 기능사 취득(실기)-78,종로전기학원,12,510660,24,62.5,35,서울,중구
514,전기기능사실기특강과정,유성한국전기학원,13,704700,17,69.2,53,대전,유성구
515,전기기능사자격증취득과정(실기반),제일전기학원,30,589230,25,50,38,광주,북구
516,3D프린터운용 기능사(과정평가형) (A),주석직업전문학교,90,3578060,24,,29,경기,부천시
517,전기 PLC 시스템제어 실무,한국IT교육원,126,5906430,16,66.7,31,대구,동구
518,전기기능사 실기 취득 과정,주식회사대양전기직업전문학교,16,628510,20,65,48,서울,도봉구
519,전기자동제어 실무 양성과정,IS전기학원,80,2032320,15,,28,전남,무안군
520,전기기능사 취득 실기과정,해동전기학원,14,514250,12,,40,울산,남구
521,전기내선공사실무자양성(전기기능사 취득)과정,주경야독 직업전문학교,72,3273500,20,,36,서울,금천구
522,"전기기사/전기산업기사 취득과정(필기,실기)",서울공과전기학원,54,2095040,24,62.2,32,서울,영등포구
523,의료기기 인허가,(사)강원의료기기산업협회,68,2887500,20,,19,강원,원주시
524,전기기능사 자격증취득(실기)과정,전주이패스(E-PASS)전기기술학원,25,522270,10,50,33,전북,전주시
525,전기기능사 자격증 취득과정(실기),제일전기직업전문학교,30,589230,30,,38,광주,북구
526,전기(산업)기사 양성과정,정인직업교육원,100,3928200,20,57.5,39,전북,전주시
527,전기기능사자격증(필기),부산한국전기학원,30,558450,40,,31,부산,부산진구
528,전기기능사자격증실기반,신부산전기기술학원,27,523760,11,49,32,경남,창원시
529,전기기능사취득(실기),한국전기학원,22,491020,25,,41,경남,창원시
530,전기기능사 실기 취득 과정,주식회사대양전기직업전문학교,16,628510,20,65,49,서울,도봉구
531,전기기능사 취득과정[실기],안양대산전기기술학원,15,523760,16,63.6,52,경기,안양시
532,전기기능사 취득(실기),한국전기기술학원,32,628510,35,53.8,46,광주,북구
533,전기기능사 자격증 및 전기내선공사 실무,(재)한국직업능력교육원(구.열린직업전문학교),109,4910250,24,77.3,40,경기,시흥시
534,전기설비공사,대한상공회의소인천인력개발원,128,5695890,30,,33,인천,남동구
535,전기기능사 양성 및 자격증 취득과정,동천안희망직업전문학교,125,5695890,20,63,48,충남,천안시
536,전기기능사 취득 필기과정,해동전기학원,14,364250,30,,37,울산,남구
537,"[렛유인] 디스플레이 완전 정복 - 직무, 전공 종합과정",한국이러닝협회,28,228580,500,42.4,,서울,구로구
538,"[렛유인] 자동화 산업 공정과정 (인버터,PLC)",한국이러닝협회,28,66370,500,,22,서울,구로구
539,[원패스] 전기공사기사 필기,사단법인 한국에듀테크산업협회,56,470610,500,60,,서울,강남구
540,[탑강] 전기자기학,한국이러닝협회,28,185770,500,48.4,49,서울,구로구
541,[탑강] 회로이론,한국이러닝협회,28,185770,500,48.4,,서울,구로구
542,"[렛유인] 반도체 완전 정복 - 직무, 전공 종합과정",한국이러닝협회,56,602640,500,52.9,,서울,구로구
543,[탑강] 전자기기기능사 필기,한국이러닝협회,28,136620,500,,,서울,구로구
544,[렛유인] 반도체 전공별 취업완성 - 기계공학과,한국이러닝협회,56,459220,500,52.9,27,서울,구로구
545,[렛유인] 반도체 핵심 8대 공정 - 종합,한국이러닝협회,56,328650,500,52.9,36,서울,구로구
546,[탑강] 전자산업기사 필기,한국이러닝협회,56,451100,500,,,서울,구로구
547,[올배움] 전자기사 필기 합격대비 과정,한국이러닝협회,28,233960,500,,,서울,구로구
548,한번에 준비하여 합격하자! 전기기사(필기),한국이러닝협회,56,297000,500,48.4,39,서울,구로구
549,"[렛유인] 반도체 직무별 취업완성 - 소자, 설계 종합과정",한국이러닝협회,56,411870,500,52.9,24,서울,구로구
550,[원패스] 전기공사 기사/산업기사 실기,사단법인 한국에듀테크산업협회,28,111130,500,60,,서울,강남구
551,[원패스] 전기기사 필기,사단법인 한국에듀테크산업협회,56,476550,500,60,65,서울,강남구
