,과정명,학원명,기간,훈련비,정원,취업률,연령대,지역1,지역2
753,간호조무사 자격증과정,솔간호학원,204,3192000,30,87.5,29,경기,평택시
754,간호조무사자격증취득,김해제일간호학원,238,2872800,38,75,29,경남,김해시
755,간호조무사 자격증취득과정,영통경기간호학원,214,3500560,40,85.4,38,경기,수원시
756,간호조무사 자격증취득반,영통경기간호학원,225,3500560,40,85.4,36,경기,수원시
757,요양보호사 자격 취득과정,삼성실버요양보호사교육원,45,640080,40,59.8,53,부산,북구
758,간호조무사 자격취득과정,혜민병원부설간호조무사학원,222,3119040,30,,36,서울,광진구
759,간호조무사 자격 취득과정,장현간호학원,222,2694960,30,,39,경기,남양주시
760,간호조무사 자격취득 과정,오산간호학원,221,3500560,38,70.7,31,경기,오산시
761,간호조무사자격증취득과정,부경간호학원,206,2909280,33,61.5,36,부산,수영구
762,간호조무사 자격 취득과정,광명대한간호학원,218,2751200,29,,33,경기,광명시
763,간호조무사 자격 취득과정,메디칼간호조무사학원,220,2910800,45,78.9,34,서울,강북구
764,간호조무사 자격 취득과정,춘해간호조무학원,221,2900160,36,69.5,35,부산,동래구
765,요양보호사 자격취득 과정,춘천메디칼요양보호사교육원,38,550080,40,63.9,54,강원,춘천시
766,요양보호사자격증취득과정,집으로요양보호사교육원,30,600000,34,57.3,52,경기,의정부시
767,간호조무사 자격 취득과정,범계간호학원,215,2991360,33,70,37,경기,안양시
768,요양보호사 자격증 취득과정-사회복지사(국자자격(면허)소지자),행복나눔요양보호사교육원,12,250000,33,64.6,50,경기,수원시
769,간호조무사 자격 취득과정,유엔간호학원,220,2994400,14,72.2,35,서울,마포구
770,간호조무사 자격 취득과정,주식회사에이치큐브학원,208,2964000,30,75,35,서울,도봉구
771,요양보호사 자격증 취득과정,행복나눔요양보호사교육원,30,504000,33,64.6,55,경기,수원시
772,간호조무사자격취득과정,대연메디칼간호학원,216,2979200,34,67.4,35,부산,남구
773,간호조무사국가자격증취득과정,계양간호조무사양성학원,204,2998960,32,69,35,인천,계양구
774,간호조무사 자격취득과정,한국간호학원,222,2660000,40,68.2,34,부산,서구
775,요양보호사 자격 취득과정,은평엔젤요양보호사교육원,35,510000,40,50.8,59,서울,은평구
776,요양보호사국가자격과정,포항한국간호전문학원 부설 한국요양보호사교육원,30,550080,35,51.6,54,경북,포항시
777,간호조무사 자격증 취득과정,영통더웰간호학원,316,3500560,30,69.6,45,경기,수원시
778,요양보호사 자격 취득과정,광주역요양보호사교육원,33,600000,36,52.2,57,경기,광주시
779,간호조무사 자격 취득과정 B,안산중앙간호학원,217,3240640,39,71.7,38,경기,안산시
780,간호조무사자격증취득과정,동탄간호학원,204,3502080,40,79.6,38,경기,화성시
781,요양보호사 자격취득과정-사회복지사,수원행복 요양보호사 교육원,10,250000,40,58.7,48,경기,수원시
782,요양보호사 자격 취득과정(사회복지사 자격증 소지자반),천안경희간호학원부설 요양보호사교육원,10,250000,15,72,47,충남,천안시
783,요양보호사양성과정,온누리요양보호사교육원,30,510000,40,,53,경기,부천시
784,NCS요양보호사 국가자격증과정,부모사랑요양보호사교육원,30,600000,24,68.9,54,경기,의정부시
785,요양보호사 자격 취득과정,안성의료복지사회적협동조합 부설 안성요양보호사교육원,30,650000,30,60.9,55,경기,안성시
786,간호조무사 자격 취득과정,홍제다솜간호학원,224,2620480,30,,31,서울,서대문구
787,요양보호사 자격 취득 과정,행복요양보호사교육원,30,570000,40,51.4,57,인천,남동구
788,간호조무사 자격 취득과정,성모간호조무사학원,218,3260400,44,77.2,41,경기,고양시
789,간호조무사자격취득과정B,양산간호조무사학원,227,2915360,22,75,36,경남,양산시
790,간호조무사 자격증 취득과정,서구동아간호학원,304,2812000,25,60,41,광주,서구
