,과정명,학원명,기간,훈련비,정원,취업률,연령대,지역1,지역2
700,"CAD기계설계(2D,3D)",예일직업능력개발학원,35,1423240,15,67.9,28,경기,김포시
701,(과정평가형) 기계설계산업기사 자격증 취득과정 - B,국제직업능력개발교육원 주식회사,107,5463800,25,69.2,27,경북,경산시
702,오토캐드실무 및 자격증(3D Inventor),덕천금화컴퓨터학원,40,956800,10,53.2,30,부산,북구
703,[탑강] 전산응용기계제도기능사 필기,한국이러닝협회,28,151530,500,58.3,,서울,구로구
704,복잡한 설계는 No! 쉽게 배우는 AutoCAD 2016,사단법인 한국에듀테크산업협회,28,62370,500,,35,서울,강남구
705,[탑강] 공유압기능사 필기,한국이러닝협회,28,203040,500,,,서울,구로구
706,(기계설계제작) CAD/CAM를 활용한 CNC(MCT)조작과 CAM가공 실무,부산다우직업전문학교,96,4471200,20,,28,부산,사상구
707,CAD기계설계(2D/3D)와 3D프린터 양성과정,한백산업디자인학원(구:한백컴퓨터학원),30,1480080,19,48.8,42,서울,영등포구
708,[캐드(CAD)+솔리드웍스]기계설계(전산응용기계제도기능사 실기),피나캐드(CAD)학원,60,1435200,20,55.8,31,인천,미추홀구
709,자동차정비 취업과정,한라자동차정비기술학원,72,1780690,10,,33,제주,제주시
710,오토캐드(AUTOCAD) CAT2급.1급 자격증취득과정,미래정보컴퓨터학원,25,747500,20,40,32,울산,남구
711,자동차외장관리 덴트복원 양성과정,부산카케어전문학원,13,706500,20,50,47,부산,강서구
712,CAD/CAM/3D프린터를 활용한 설계 및 시제품 제작,서울현대직업전문학교 디지털구로캠퍼스,92,4401280,24,75,28,서울,구로구
713,CAM(2D/3D)과 머시닝센터 실무 양성과정,한백산업디자인학원(구:한백컴퓨터학원),40,2162560,15,,35,서울,영등포구
714,냉동공조설치실무 및 (공조냉동기계+에너지관리)기능사 취득,(재)한국직업능력교육원(구.열린직업전문학교),91,5203800,25,,39,경기,시흥시
715,"CAD/CAM기반 자동화설계제작(금형, 치공구)",대한상공회의소부산인력개발원,189,8419600,30,,,부산,남구
716,"자동차정비(섀시,엔진,전기)양성과정",울산산업직업전문학교,158,6551600,25,77.1,26,울산,남구
717,(기계설계제작)컴퓨터응용가공 및 기계설계 인재양성,한독직업전문학교,88,3749650,20,94.1,34,경남,창원시
718,컴퓨터응용기계설계제작실무,대한상공회의소부산인력개발원,162,9328800,25,89.2,27,부산,남구
719,자동차썬팅과정,디오썬팅인테리어학원,16,972320,8,31.6,39,경기,성남시
720,기계설계와 생산관리 기반 스마트팩토리설계A,신한양직업전문학교,95,4437160,20,,26,부산,부산진구
721,2D CAD & 3D 모델링설계양성과정,경북직업능력개발학원,40,1435200,10,73.1,27,경북,구미시
722,보일러(온수)설치 및 온수온돌기능사실기,장인냉동에너지배관학원,14,840000,15,,55,충남,천안시
723,기계설계(3D프린팅응용)양성과정,인천기계직업전문학원,20,717600,10,,37,인천,부평구
724,레이저제품가공 및 시각디자인양성,부산산업직업전문학교,113,5685250,20,64.1,25,부산,연제구
725,2D/3D 캐드(CAD)_전산응용기계제도기능사 자격증반,네트캐드그래픽컴퓨터학원,42,1495000,20,60.6,,대구,달서구
726,"컴퓨터 응용 제품디자인 양성과정(캐드, 인벤터, 카티아, 3D프린터)",미래컴퓨터학원,72,2990000,20,64.4,29,부산,사상구
727,CAD실무능력평가(캐드) 자격증 취득,수원캐드디자인학원,34,813280,10,61.4,31,경기,수원시
728,"공조냉동기계기능사(이론,실기)",한성냉동용접학원,53,1189440,15,42.6,47,서울,영등포구
729,자동차 차체정비 및 자동차정비사 실무양성과정,그린자동차직업전문학교,169,8040600,30,88.1,29,부산,사상구
730,지능형 스마트팩토리 구축 실무(+AI),대한상공회의소 경기인력개발원,119,14900270,24,80.9,29,경기,파주시
731,[과정평가형]전산응용기계제도기능사 A반,글로벌직업전문학교,82,3830190,20,63.6,27,경기,화성시
732,3차원설계 CATIA(카티아)자격증 취득과정,미래정보컴퓨터학원,24,717600,20,40,27,울산,남구
733,자영업자 카케어전문시공사 과정,한국카케어전문학원,45,2503400,15,33.3,30,광주,북구
734,기계생산관리계획 및 회계 양성과정,아성직업전문학교,75,3162120,22,65.9,30,경남,김해시
735,【일반고 특화】 항공기관(기체)정비기능사 자격증 취득과정E,인하항공직업전문학교,88,3753600,30,62.8,17,인천,부평구
736,CAD/CAM 실무,진성직업전문학교,82,3999630,20,95.8,30,인천,남동구
737,[과정평가형자격]기계설계산업기사(CAD&3D)B,한국직업능력교육원 안산,91,4628160,20,,29,경기,안산시
738,과정평가형 기계설계기사 자격취득B,신한양직업전문학교,108,5558410,20,,27,부산,부산진구
739,자동차정비사,(재)대구직업전문학교,106,3156680,18,64.2,32,대구,북구
740,[탑강] 공유압기능사 필기,한국이러닝협회,28,203040,500,,,서울,구로구
741,복잡한 설계는 No! 쉽게 배우는 AutoCAD 2016,사단법인 한국에듀테크산업협회,28,62370,500,,37,서울,강남구
742,[탑강] 전산응용기계제도기능사 필기,한국이러닝협회,28,151530,500,58.3,,서울,구로구
743,일반기계기사 취득(작업형실기)과 3D프린터 양성과정,한백산업디자인학원(구:한백컴퓨터학원),30,1480080,15,48.8,27,서울,영등포구
744,"기계설계(CAD, 인벤터)",영진직업전문학교,80,1435200,20,,45,경남,김해시
745,캐드(CAD)/기계설계 기초실무과정,네트캐드그래픽컴퓨터학원,40,1435200,20,60.6,28,대구,달서구
746,시스템에어컨 설치실무(시공 및 세척),한성냉동용접학원,15,950000,16,42.6,47,서울,영등포구
747,(과정평가형)사출금형산업기사자격취득과정[B](사출금형설계),부산다우직업전문학교,112,5792640,20,,27,부산,사상구
748,[과정평가형]자동차정비산업기사과정B,부천직업전문학교,127,5761800,30,62.8,31,경기,부천시
749,공조냉동+에너지설비운영관리기술자양성과정,현대기술학원,81,4163040,20,71.4,45,인천,남동구
750,전산응용기계제도&기계설계,윤성회계캐드컴퓨터학원,41,1202800,20,55.6,31,대구,북구
751,공조냉동기계 취득,성민열관리기술학원,67,1486800,20,57.6,47,서울,영등포구
752,3차원설계제작실무,대한상공회의소 충남인력개발원,144,5980000,30,,,충남,공주시
753,(일반고특화) 항공기체정비기능사 취득과정 A,아세아항공직업전문학교,93,3753600,30,40.6,17,서울,용산구
754,자동차정비기능사 자격증 취득(이론+실기),한독자동차정비학원,46,1643850,20,58.6,26,서울,동대문구
755,에너지관리 취득,성민열관리기술학원,67,1486800,20,57.6,45,서울,영등포구
756,"공조냉동기계기능사(이론,실기)",장인냉동에너지배관학원,32,1189440,15,,56,충남,천안시
757,"캐드실무-캐드초중급(2D,3D) 과정",라인직업전문학원,67,1196000,20,,37,경남,김해시
758,ERP생산정보시스템,한양직업전문학교,100,4256700,21,59.1,28,전남,목포시
759,CAD/CAM 활용 CNC가공 실무자 양성,경주기술직업전문학교,64,2438800,25,81.8,32,경북,경주시
760,사출금형산업기사(NX/SOLIDWORKS 기계제품설계)_B,대원캐드캠디자인직업전문학교,105,5430600,20,88.9,27,경기,수원시
761,전산응용기계제도기능사 자격증 취득과정,세잔직업전문학교,40,1435200,20,50,30,경남,진주시
762,CAM응용가공(CAD/CNC/MCT)(A),미래직업전문학교,98,4780040,24,87.4,32,부산,동구
763,자동차외장관리 광택코팅 입문과정,부산카케어전문학원,13,756500,20,50,40,부산,강서구
764,AutoCAD 1급&2급 자격증,거성컴퓨터학원,40,717600,12,61.4,34,전북,군산시
765,자동차 섀시정비 구직자양성과정1,현대직업전문학교,164,6551600,30,77.9,26,대전,서구
766,(기계설계제작) 마스터캠을 활용한 머시닝센터(MCT) 가공,금정직업전문학교,66,2408310,15,86.4,44,경기,군포시
767,자동차엔진정비사양성과정,경남자동차정비학원,36,1489000,14,62.5,30,경남,창원시
768,(3D프린터운용)3D프린터운용기반 기계설계 인재 양성,재단법인 국제인재능력개발원,80,4145060,24,72.5,29,서울,동대문구
769,자동차엔진정비사 양성과정 (자동차정비기능사),홍익자동차직업전문학교,105,4377660,20,67.3,28,인천,중구
770,냉동공조설치 양성과정,영진직업전문학교,75,4460400,20,,53,경남,김해시
771,냉동+에너지+가스 기능사 자격증 취득과정,한국가스안전직업전문학교,114,5932330,20,79.3,41,,
772,"컴퓨터응용기계설계제작(CAD/CAM,카티아,인벤터)",경북산업직업전문학교,116,4784000,25,85.7,27,대구,동구
