,과정명,학원명,기간,훈련비,정원,취업률,연령대,지역1,지역2
166,특수용접(TIG+CO2)+파이프(TIG)현장용접(실기),수도용접냉동기술학원,67,1957250,18,60.7,35,서울,동대문구
167,조선/해양 특수용접(TIG+CO2)실무 양성과정,한국산업직업전문학교(구.한국용접직업전문학교),125,9425000,20,83.6,35,부산,사상구
168,용접산업기사 취득과정A,대산직업전문학교,108,6701980,25,89.7,40,부산,연제구
169,특수용접 신규 구직자 양성과정,영진직업전문학교,95,5510000,20,69.6,50,경남,김해시
170,TIG 파이프용접 실무,이니용접기술학원,65,3770000,20,62.5,40,경북,경산시
171,TIG용접 실무,프로웰드용접학원,40,1160000,10,45.5,46,경남,창원시
172,특수용접(TIG용접+CO2용접) 양성과정,한솔직업전문학교,108,5481000,20,47.6,43,대구,동구
173,"특수용접(티그,아크)및 파이프용접",충남산업기술학원,61,2900000,20,,39,충남,천안시
174,제철&플랜트용접 신규 구직자 양성과정,재단법인 이찬 경북직업전문학교,109,4712500,24,76.7,31,경북,포항시
175,특수용접(CO2+TIG+ARC)실무,이탱크교육(주),88,5075000,20,59,36,경기,성남시
176,특수용접기능사 취득과정(이론&실기),아성직업전문학교,69,3987500,20,,35,경남,김해시
177,특수용접실무(TIG+CO2),월드용접전문기술학원,50,1450600,14,59,50,서울,영등포구
178,특수용접 실무양성 및 특수용접기능사 취득과정B,한동직업전문학교 주식회사,108,5481000,25,67.7,24,경북,포항시
179,특수용접 구직자 과정,신세기용접기술학원,96,5510000,20,76.7,51,경기,시흥시
180,특수용접 양성과정,(재)건설기술교육원,101,5075000,30,58.7,37,인천,남동구
181,(특수용접)CO2+TIG 기능인력 양성과정,고려용접기술학원,91,3958500,20,80.6,48,대구,남구
182,특수용접/피복아크용접 실무-맞대기용접,월드용접전문기술학원,35,1351420,12,,48,충남,천안시
183,TIG용접실무 양성,전주용접기술학원,30,1740000,20,64.3,30,전북,전주시
184,특수용접기능사 양성과정,DM용접기술학원,38,2175000,18,46.7,36,인천,부평구
185,"특수용접(CO2, TIG) 실무자 양성",(주)미래인재개발원,109,5510000,24,69.2,44,대구,중구
186,(파이프용접)가스텅스텐아크용접구직자입문(TIG용접+피복아크용접+CO2용접),한상직업전문학교,99,5002500,20,76.3,50,부산,사상구
187,특수용접(TIG+CO2)실무,(재)건설기술교육원,41,1160000,25,50,47,인천,남동구
