,과정명,학원명,기간,훈련비,정원,취업률,연령대,지역1,지역2
38,[탑강] 침투비파괴검사기사 필기,한국이러닝협회,28,121770,500,,,서울,구로구
39,[주경야독] 취업으로 통하는 수질환경기사(필기),한국이러닝협회,56,175230,500,,35,서울,구로구
40,[탑강] 초음파비파괴검사기사 필기,한국이러닝협회,28,245040,500,,,서울,구로구
41,[주경야독] 취업으로 통하는 환경기능사(필기),한국이러닝협회,28,115830,500,,36,서울,구로구
42,태양광발전 및 전기동력제어(양성),미래전기기술직업전문학교,191,10038000,20,80.4,35,전북,군산시
43,태양광발전설비과정[태양광발전설비기능사 및 전기기능사 자격증 취득],국제직업전문학교,200,10038000,30,52.9,33,광주,동구
44,태양광발전설비 및 전기공사,세종평생교육원,157,8962500,30,41.7,49,대구,북구
45,태양광에너지생산·전기공사 양성과정,대산직업전문학교,176,10038000,30,,44,부산,연제구
46,산업안전기사 실기 자격증 취득과정A,지행재직업전문학교,20,371040,20,62.2,36,울산,남구
47,[탑강] 침투비파괴검사기사 필기,한국이러닝협회,28,121770,500,,50,서울,구로구
48,[주경야독] 취업으로 통하는 환경기능사(필기),한국이러닝협회,28,115830,500,,49,서울,구로구
49,[주경야독] 취업으로 통하는 수질환경기사(필기),한국이러닝협회,56,175230,500,,28,서울,구로구
50,[탑강] 초음파비파괴검사기사 필기,한국이러닝협회,28,245040,500,,,서울,구로구
51,산업안전기사 자격증 취득(이론/실기),서울덕성기술학원,28,865760,20,,,서울,동작구
52,"비파괴검사(방사선,자기,침투)기능사",(재)이찬 경남직업전문학교,103,4463200,24,80,26,경남,창원시
53,태양광발전설비 및 전기내선공사 양성과정,경북산업직업전문학교,176,8783250,30,70.9,37,대구,동구
54,산업안전기사 필기 자격증 취득과정B,지행재직업전문학교,34,618400,20,62.2,47,울산,남구
55,신재생에너지(태양광) 및 전기공사(내선/PLC자동제어),영남직업능력개발원,200,10038000,22,,51,대구,달서구
56,[주경야독] 취업으로 통하는 수질환경기사(필기),한국이러닝협회,56,175230,500,,29,서울,구로구
57,[탑강] 초음파비파괴검사기사 필기,한국이러닝협회,28,245040,500,,21,서울,구로구
58,[탑강] 침투비파괴검사기사 필기,한국이러닝협회,28,121770,500,,21,서울,구로구
59,[주경야독] 취업으로 통하는 환경기능사(필기),한국이러닝협회,28,115830,500,,,서울,구로구
60,태양광 발전 신규 구직자 양성과정,부산광역시건설기술교육원,100,5019000,25,,56,부산,북구
61,신재생에너지전기설비운영,한국산업연수원충북직업전문학교(주),185,10038000,30,84.4,37,충북,청주시
62,전문로프접근기술 Level 1 자격과정,한국산업로프협회,10,942320,10,,31,전북,정읍시
63,태양광발전설비와 전기내선공사양성,부산산업직업전문학교,112,6381300,20,47.2,40,부산,연제구
64,산업안전(이론+실기)-자격증취득,영남직업전문학교,30,1183350,15,,34,경북,포항시
65,(일반고특화)신재생에너지 발전 설비사 양성 및 자격증 취득과정,동천안희망직업전문학교,175,8129400,20,72.7,17,충남,천안시
66,[탑강] 초음파비파괴검사기사 필기,한국이러닝협회,28,245040,500,,,서울,구로구
67,[탑강] 침투비파괴검사기사 필기,한국이러닝협회,28,121770,500,,,서울,구로구
68,[주경야독] 취업으로 통하는 수질환경기사(필기),한국이러닝협회,56,175230,500,,32,서울,구로구
69,[주경야독] 취업으로 통하는 환경기능사(필기),한국이러닝협회,28,115830,500,,62,서울,구로구
70,태양광에너지생산과 전기시설공사 기술자 양성,new광주직업전문학교(북구),120,5879400,20,42.9,28,광주,북구
71,산업안전산업기사 자격증취득(필기와실기),여수직업전문학교,50,927600,20,67.6,26,전남,여수시
72,산업환경(수질/대기/폐기물) 및 환경영향평가인 양성과정,신동성환경기술학원,91,4630860,20,38.5,28,서울,동작구
73,[주경야독] 취업으로 통하는 수질환경기사(필기),한국이러닝협회,56,175230,500,,33,서울,구로구
74,[주경야독] 취업으로 통하는 환경기능사(필기),한국이러닝협회,28,115830,500,,47,서울,구로구
75,[탑강] 초음파비파괴검사기사 필기,한국이러닝협회,28,245040,500,,,서울,구로구
76,[탑강] 침투비파괴검사기사 필기,한국이러닝협회,28,121770,500,,,서울,구로구
77,"대기환경관리 기사, 산업기사 취득과정",금성기술직업전문학교,29,1488860,12,31.8,29,부산,부산진구
78,수질환경관리인 양성 및 환경기능사 취득과정,중앙환경직업전문학교,67,3398800,29,85.8,28,대전,중구
79,[주경야독] 취업으로 통하는 환경기능사(필기),한국이러닝협회,28,115830,500,,35,서울,구로구
80,[탑강] 침투비파괴검사기사 필기,한국이러닝협회,28,121770,500,,,서울,구로구
81,[탑강] 초음파비파괴검사기사 필기,한국이러닝협회,28,245040,500,,,서울,구로구
82,[주경야독] 취업으로 통하는 수질환경기사(필기),한국이러닝협회,56,175230,500,,31,서울,구로구
83,[탑강] 침투비파괴검사기능사 필기,한국이러닝협회,28,144770,500,,,서울,구로구
84,수질측정 및 분석사 양성과정,한국상하수도협회 부설 평생교육시설,80,5098200,30,73.4,25,서울,영등포구
85,[탑강] 침투비파괴검사기능사 필기,한국이러닝협회,28,144770,500,,,서울,구로구
86,[주경야독] 취업으로 통하는 수질환경기사(필기),한국이러닝협회,56,175230,500,,25,서울,구로구
87,[주경야독] 취업으로 통하는 환경기능사(필기),한국이러닝협회,28,115830,500,,49,서울,구로구
