,과정명,학원명,기간,훈련비,정원,취업률,연령대,지역1,지역2
0,웹디자인&퍼블리셔 구직자과정,세잔IT직업전문학교,123,4158060,30,94.1,25,대전,중구
1,모바일게임디자이너 양성과정,시드학원,120,2243160,20,,,서울,영등포구
2,"컴퓨터그래픽(포토샵,일러스트) GTQ자격증취득",이음컴퓨터디자인학원 영대점,40,674280,10,,32,경북,경산시
3,시각편집디자이너양성(포토샵+일러스트+인디자인+포트폴리오),하우디자인캐드학원,48,1067610,10,43.9,29,대전,서구
4,"멀티미디어콘텐츠개발(프리미어,에프터이펙트)",더조은컴퓨터아트학원,95,4735560,20,,26,서울,마포구
5,"그래픽실무(포토샵,일러스트,인디자인)",배움회계캐드컴퓨터학원,30,674280,10,43.6,,대구,북구
6,디자인편집과영상그래픽편집,배움회계캐드컴퓨터학원,50,1123800,10,43.6,29,대구,북구
7,"환경디자인 실내건축전문가(캐드, 맥스, 스케치업)",이젠아카데미,75,3371400,20,66.7,25,서울,서대문구
8,그래픽디자인자격증취득(GTQ-포토샵1/일러스트1급/인디자인1급 ),크린컴퓨터학원,35,872340,10,35.6,30,울산,남구
9,웹퍼블리셔(웹디자인)UI/UX 프론트앤드 양성과정,더조은퍼스트컴퓨터바리스타학원,95,4270440,20,63,26,경기,부천시
10,"게임그래픽(원화,모델링,애니메이션,이펙트)실무자 양성",하이미디어컴퓨터학원,84,4174770,22,46.7,26,서울,강동구
11,(과정평가형 자격)실내건축산업기사 취득과정(B반),(주)혜인산업교육원 충남직업전문학교,83,3708540,20,,33,충남,천안시
12,디지털디자인(웹&멀티미디어) 양성,(주)탑디자인학원,40,899040,10,55.4,25,충북,청주시
13,"디지털영상편집디자인(프리미어,에펙)",이젠아카데미컴퓨터학원,70,1573320,25,,25,서울,영등포구
14,웹디자인기능사,세잔컴퓨터디자인학원,124,4158060,20,,32,경북,포항시
15,시각디자인B,(재)이찬 경남직업능력개발원,115,4495200,22,61.8,,경남,창원시
16,UI/UX 웹디자인(웹퍼블리셔),하이미디어IT융합인재개발원,99,4270440,20,63.6,26,경기,성남시
17,UI/UX 디자인(웹퍼블리셔),더조은아카데미,92,3596160,20,60.3,22,광주,서구
18,과정평가형 웹디자인기능사,인천직업능력교육원,91,3579303,30,70.4,29,인천,남동구
19,2D도면작도와3D투시도제작,에꼴디자인학원,45,1011420,10,,23,전북,전주시
20,포토샵&영상편집(프리미어/에펙),윤성회계캐드컴퓨터학원,30,674280,15,40.5,39,대구,북구
21,유니티(Unity) 프로그래밍 시작하기,(사)한국디지털컨버전스협회,28,56700,500,,,서울,영등포구
22,업무에 통하는 일러스트+포토샵 CS6,사단법인 한국에듀테크산업협회,28,110700,500,33.3,39,서울,강남구
23,IT기기 활용을 위한 e-Book과 app-Book,사단법인 한국에듀테크산업협회,28,56700,500,33.3,,서울,강남구
24,[탑강] UX디자인 7가지 비밀,한국이러닝협회,28,212700,500,25,,서울,구로구
25,"[원격+집체훈련] 영상 모션 편집(포토샵, 프리미어, 애프터이펙트)",(사)한국디지털컨버전스협회,62,1214560,500,41,,서울,영등포구
26,멀티미디어 콘텐츠 제작 전문가 되기,사단법인 한국에듀테크산업협회,28,56700,500,,,서울,강남구
27,미래의 예측! 빅데이터 활용과 한 눈에 보는 인포그래픽,사단법인 한국에듀테크산업협회,28,56700,500,33.3,,서울,강남구
28,시각편집디자이너양성(포토샵+일러스트+인디자인+포트폴리오),하우디자인캐드학원,48,1067610,10,43.9,28,대전,서구
29,그래픽스 운용기능사 실기[포토샵/일러스트/인디자인],신세계회계컴퓨터전문학원,30,747720,10,,31,울산,중구
30,"GTQ취득과정(포토샵,일러스트)",세종IT직업전문학교,25,561900,20,66.7,30,서울,영등포구
31,웹 드라마 등 영상연출 양성,라온영상예술원학원,105,4808160,22,66.7,38,서울,서초구
32,어트랙션 기반 VR 콘텐츠 개발 프로젝트 과정 (NCS),메디치교육센터 평생교육시설,99,9961760,20,,26,서울,금천구
33,"스마트UI/UX디자인 (웹디자인, 웹퍼블리셔)",이젠아카데미컴퓨터학원,90,4045680,20,,26,경기,성남시
34,게임 그래픽 콘텐츠 디자이너 융합과정,(주)누리마루학원,125,3894370,25,42.3,24,서울,서초구
35,"디지털영상편집디자인(프리미어,에펙)",이젠컴퓨터학원,35,1573320,20,,29,서울,중랑구
36,"영상편집&모션그래픽제작(프리미어,에펙)",더조은컴퓨터학원,30,1348560,20,38.1,29,서울,구로구
37,"영상편집&모션그래픽제작(프리미어,에펙)",더조은아이티아카데미학원,48,1067610,20,32.9,30,서울,종로구
38,디지털디자인[포토샵/일러스트레이터]초급자 양성,디앤디컴퓨터학원,40,899040,20,50,31,경기,부천시
39,게임그래픽 콘텐츠 제작자 양성,더조은아카데미,80,3987840,20,47.1,26,서울,강서구
40,디지털디자인 UI/UX 콘텐츠제작,경북산업직업전문학교,112,4270440,25,57.8,28,대구,동구
41,"디지털영상편집디자인(프리미어,에펙)-디지털디자인",주식회사 이젠컴퓨터아카데미,35,1573320,20,60.4,26,서울,노원구
42,스마트기기UI/UX디자인 양성과정,국제컴퓨터아카데미,100,4495200,20,,24,서울,관악구
43,시각디자인GTQ자격취득(일러스트&포토샵),부산더조은직업전문학교,32,899040,20,43.8,,부산,부산진구
44,3D프린팅운용 및 모형설계제작양성과정,성심정보직업전문학교,118,3989490,20,76.5,30,전북,익산시
45,영상편집&유튜브 동영상 제작,더조은아카데미,50,1557750,20,,30,서울,강서구
46,"영상편집, 영상CG, 모션그래픽 영상후반 제작자 양성훈련",(재)한국아이티교육재단 한국IT아카데미 구로,31,1495440,20,,29,서울,구로구
47,"시각디자이너(일러스트레이터, 포토샵) 양성과정",그린컴퓨터아카데미 부천,25,561900,20,,30,경기,부천시
48,코딩을 활용한 디지털웹디자인(UI&UX),이젠컴퓨터아트서비스학원,121,3371400,30,65.2,21,전북,전주시
49,"시각출판편집디자인(옥외광고, 일러스트,포토샵, 인디자인) 양성과정 J-1",그린컴퓨터아카데미 부산,101,3820920,20,63.4,25,부산,부산진구
50,"그래픽디자인입문(포토샵,일러스트)양성",인천구월그린컴퓨터아트학원,24,674280,20,43.2,32,인천,남동구
51,"영상편집(포토샵,일러스트,프리미어,에펙)+온라인(블로그,SNS)마케팅 실무",하이미디어아카데미,60,1869300,20,,27,서울,서초구
52,디자인 양성(포토샵+일러스트&그래픽실무),이노직업전문학교,35,786660,20,38.7,45,경기,부천시
53,"스마트 웹앱 UI/UX디자인 (반응형 웹디자인,웹퍼블리셔)양성과정",안산 그린컴퓨터아카데미,109,4984800,20,,25,경기,안산시
54,스마트기기 UI/UX 웹디자인(웹퍼블리셔),이젠아카데미,88,3933300,20,66.7,24,서울,서대문구
55,웹퍼블리셔(UI/UX 반응형 웹디자인)양성과정,강남 그린컴퓨터아카데미,91,3933300,20,66,24,서울,강남구
56,동화캐릭터일러스트_양성,서울일러스트아트학원,60,1495440,20,,,서울,서초구
57,"포토샵&일러스트(기초부터실무)및 GTQ 취득과정(포토샵1급,일러스트1급)",신영진컴퓨터학원,54,899040,10,49,29,서울,구로구
58,"그래픽스운용기능사(일러스트,포토샵,인디자인)",센텀직업전문학교,25,561900,20,,29,부산,해운대구
59,"디지털디자인(웹디자인, 웹퍼블리셔) 전문가 양성과정",그린컴퓨터아카데미 부천,101,4270440,20,70.5,25,경기,부천시
60,"시각디자인(일러,포토,인디자인,GTQ자격증,컴퓨터그래픽스(실기))",이젠컴퓨터아트서비스학원,48,1348560,10,47.4,28,전북,전주시
61,"시각(옥외광고,편집)디자인",영진직업전문학교,98,3820920,25,83.6,29,대구,동구
62,웹디자인(웹퍼블리셔 디지털디자인)양성과정,그린컴퓨터아트학원,129,3933300,20,66.3,26,서울,종로구
63,스마트앱미디어콘텐츠 제작과정,은곡직업전문학교,120,5234040,20,,29,서울,노원구
64,"그래픽디자인(포토샵, 일러스트, GTQ1급)기초+활용과정",이젠아카데미컴퓨터학원,30,674280,20,38.5,32,경기,성남시
65,반응형 웹표준디자인 전문가 양성,더조은아카데미,88,3933300,25,56.5,26,서울,강서구
66,"영상 제작 (영상기획, 촬영, 영상편집) 양성 훈련 A1",(재)한국아이티교육재단 한국IT아카데미 구로,98,4407480,30,69.2,26,서울,구로구
67,영상제작,서울방송아카데미,90,3364740,20,62.5,29,서울,마포구
68,전자상거래 디자인 양성(오픈마켓&쇼핑몰창업),이노직업전문학교,50,1123800,20,38.7,42,경기,부천시
69,유니티(Unity) 프로그래밍 시작하기,(사)한국디지털컨버전스협회,28,62370,500,,27,서울,영등포구
70,IT기기 활용을 위한 e-Book과 app-Book,사단법인 한국에듀테크산업협회,28,62370,500,33.3,,서울,강남구
71,멀티미디어 콘텐츠 제작 전문가 되기,사단법인 한국에듀테크산업협회,28,62370,500,,,서울,강남구
72,업무에 통하는 일러스트+포토샵 CS6,사단법인 한국에듀테크산업협회,28,121770,500,33.3,31,서울,강남구
73,[탑강] UX디자인 7가지 비밀,한국이러닝협회,28,223770,500,25,24,서울,구로구
74,PhotoShop(포토샵) CC 한번에 끝내기,(사)한국디지털컨버전스협회,28,62370,500,41,30,서울,영등포구
75,미래의 예측! 빅데이터 활용과 한 눈에 보는 인포그래픽,사단법인 한국에듀테크산업협회,28,62370,500,33.3,,서울,강남구
76,"영상편집실무와 유튜브 동영상 제작(프리미어,에펙)",인컴트랜드평생교육원,35,1495440,20,,27,인천,부평구
77,웹퍼블리셔(웹디자인)UI/UX프론트앤드양성과정,더조은컴퓨터아트학원,101,4270440,20,66,25,서울,노원구
78,멀티미디어(광고)콘텐츠 실무 양성과정,부산부경직업전문학교,75,3738600,20,43.3,29,부산,북구
79,미디어 광고매체(유튜브 YouTube) 마케팅을 위한 영상광고콘텐츠 제작과정,하이미디어컴퓨터학원,61,1869300,22,,31,서울,마포구
80,웹디자인(디지털디자인) 신규구직자 양성과정,그린컴퓨터아트학원,99,3764730,20,51.3,25,대구,중구
81,"게임그래픽 디자이너 양성과정 (2D원화,UI,3D)",(주)하우온라인게임스쿨,143,5420970,20,42,23,서울,마포구
82,시각디자인(일러스트&포토샵),더조은퍼스트컴퓨터바리스타학원,25,561900,20,35.2,31,경기,부천시
83,"에코실내건축디자인(캐드,3D MAX,인테리어,스케치업)",이젠아카데미평생교육원,76,3371400,20,83.9,23,서울,서초구
84,웹디자인(웹퍼블리셔)UI/UX 프론트앤드 양성과정,부산더조은직업전문학교,95,4270440,20,,26,부산,부산진구
85,멀티미디어콘텐츠제작,평택직업전문학교,100,3738600,15,35,27,경기,평택시
86,"시각디자인(일러스트,포토샵),GTQ자격취득",더조은컴퓨터아트학원,40,899040,20,40,26,서울,강동구
87,"멀티미디어콘텐츠제작(프리미어,에프터이펙트,C4D) 크리에이터 과정 (N.07) G",강남 그린컴퓨터아카데미,100,4984800,30,41.4,26,서울,강남구
88,스마트기기 UX/UI 디자인,그린컴퓨터아트학원,112,3764730,20,76.9,25,대전,서구
89,게임 프로그래밍 전문가 양성과정,서울게임아트학원,225,4205920,20,50,24,서울,종로구
90,"게임 2D,3D 그래픽 제작 전문가 양성과정",서울게임학원,195,3645130,20,,23,서울,종로구
