,과정명,학원명,기간,훈련비,정원,취업률,연령대,지역1,지역2
531,[합격완벽대비반] 건축기사 필기 과정,한국이러닝협회,56,436590,500,46.2,29,서울,구로구
532,[탑강] 굴삭기운전기능사 필기,한국이러닝협회,28,223620,500,,,서울,구로구
533,[주경야독] 취업으로 통하는 조경기능사(필기),한국이러닝협회,28,112860,500,,41,서울,구로구
534,3D프린터융합 전산응용건축인테리어설계과정,3D프린팅학원,55,1439900,15,,23,대구,중구
535,[탑강] 전산응용건축제도기능사 필기,한국이러닝협회,28,263770,500,46.2,,서울,구로구
536,[탑강] 지게차운전기능사 필기,한국이러닝협회,28,224450,500,,39,서울,구로구
537,[탑강] 실내건축기사 필기,한국이러닝협회,28,303600,500,46.2,,서울,구로구
538,[탑강] 실내건축산업기사 필기,한국이러닝협회,28,288460,500,46.2,,서울,구로구
539,인테리어필름시공실무주말과정,(주)제로인테리어필름학원,16,810240,17,57.9,44,서울,관악구
540,실내건축(산업)기사 자격증 실기 작업형,울산건축CAD설계학원,32,1243550,12,,23,울산,남구
541,실내건축인테리어,목공인테리어현대기술학원,20,1127600,10,90.9,40,서울,서대문구
542,타일실무(타일기능사) 및 욕실리모델링실무,동일건축인테리어학원,37,1392600,25,,35,대전,유성구
543,타일시공 실무 양성과정,월드텍기술전문학원,40,2025600,20,63.6,30,인천,부평구
544,입체(옥상)조경시공관리,김정희플라워조경학원,88,4750900,20,25.8,59,대구,수성구
545,건설공사관리,현대건설(주)기술교육원,108,6122550,30,98,25,서울,영등포구
546,굴삭기운전 기능사 자격증취득,영천중장비운전학원,40,870240,12,,43,경북,영천시
547,AutoCAD기초설계입문(ATC캐드마스터자격증취득),효성아트컴퓨터학원,40,1047200,11,,30,대전,서구
548,지게차운전기능사취득과정[이론+실기]-실업자,충북중장비운전자동차정비학원,45,1287900,15,69.6,41,충북,청주시
549,인테리어필름입문자과정,용인인테리어기술학원,10,506400,10,44.6,40,경기,용인시
550,"지게차,굴삭기운전 기능사 취득과정(이론+실기)",대한중장비운전학원,49,2146500,15,53.8,37,대전,동구
551,지게차운전기능사 자격 취득(실기),대우직업전문학교,30,858600,15,,39,서울,영등포구
552,건축목공(인테리어목수)입문과정,요셉인테리어기술건축학원,20,1162800,16,,46,경기,부천시
553,굴삭기운전 양성과정(이론+실기),그린직업전문학교주식회사,32,1624440,20,58.2,43,경기,광주시
554,지게차 운전자격취득,문경중장비학원,19,930150,20,,40,경북,문경시
555,실내건축설계 BIM 신규구직자 양성과정,그린컴퓨터아카데미,100,5236000,20,,28,울산,남구
556,실내건축시공,남강직업전문학교,117,4443660,20,24,55,전남,목포시
557,BIM건설관리,현대건설(주)기술교육원,101,5236000,30,,25,서울,영등포구
558,조경관리,그린조경학원,118,4886640,20,,60,대구,북구
559,[과정평가형자격] 2020년도 조경기능사 취득 A,주경야독 직업전문학교,88,4275600,30,54.2,49,서울,금천구
560,한옥 대목수 양성과정,전북대학교 산학협력단 한옥건축기술인력양성사업단,146,6424950,20,42.3,47,전북,고창군
561,지게차운전(구직자),김포간호&중장비학원,30,1273590,20,,41,경기,김포시
562,캐드(CAD)와 쉬운 전산응용건축제도기능사 실기,동화회계캐드컴퓨터학원,42,543230,11,,25,대구,수성구
563,도배실무 및 도배기능사 (도배기술자 양성+도배기능사자격증취득(실기)),한국인테리어건축교육학원,30,1329300,10,42.1,40,경기,고양시
564,인테리어실내건축목공(건축목수양성+건축목공기능사자격증취득(실기)),한국인테리어건축교육학원,40,1772400,20,42.1,46,경기,고양시
565,"실내인테리어/건축설계(캐드,스케치업,포토샵)",배움회계캐드컴퓨터학원,45,1178100,10,,27,대구,북구
566,(이론+실기)굴삭기·지게차운전기능사 취득,우성중장비직업전문학교,52,1885520,22,49.4,38,대구,북구
567,지게차+굴삭기국가자격취득(이론+실기),건영직업전문학교,40,1989090,15,62.7,36,경북,경주시
568,지게차운전기능사 자격 취득,김천동성직업전문학원,25,715500,20,46.5,51,경북,김천시
569,건설기계운전(굴삭기+지게차),충주중장비직업전문학교,75,1980000,20,64.5,46,충북,충주시
570,지게차운전기능사취득과정(실기),동해직업전문학교,23,500850,10,50,47,강원,동해시
571,건축디자인,대한상공회의소 경기인력개발원,141,6283200,30,72,23,경기,파주시
572,"건축&실내건축설계(캐드CAD,레빗,3D맥스)",더조은컴퓨터학원,94,4908750,20,,25,경기,안양시
573,굴삭기운전기능사취득과정(실기),동해직업전문학교,27,768710,15,64.1,44,강원,동해시
574,지게차+굴삭기운전 자격증취득(이론+실기),포항직업전문학교,35,1252120,20,49.3,37,경북,포항시
575,타일&욕실시공 실무,다인직업전문학교,25,1266000,20,50.4,38,서울,양천구
576,도배기능사 취득,한솔건축인테리어학원,45,1139400,10,72.7,43,경북,구미시
577,타일기능사취득 (실기)및 실무과정,평택타일기술학원,32,1392600,20,,43,경기,평택시
578,조경시공 실무자 양성과정,(주)엠아이티능력개발원,103,4886640,30,56,54,경기,수원시
579,지게차운전 양성과정(이론+실기),그린직업전문학교주식회사,30,1502550,20,61,45,경기,광주시
580,"실내 건축 시공 및 실무(도배, 인테리어 필름, 타일, 방수)",경주직업전문학교,115,5064000,20,,49,경북,경주시
581,타일현장실무 과정,제물포타일기술학원,25,1266000,20,,35,인천,미추홀구
582,지게차+굴삭기운전기능사자격취득(이론+실기),인천현대중장비운전학원,35,2001550,25,,39,인천,서구
583,도배기능사자격취득,다인직업전문학교,25,1266000,15,50.4,49,서울,양천구
584,"실내건축 인테리어 양성과정(캐드,3D그래픽)",이음컴퓨터디자인학원,35,916300,10,,27,대구,중구
585,굴삭기+지게차운전기능사 자격취득,신한양직업전문학교,31,1559180,15,,50,부산,사하구
586,캐드&스케치업 실무와 전산응용건축제도기능사 실기 취득과정,그린컴퓨터아카데미 대전,34,1309000,20,,29,대전,중구
587,(일반고특화) 측량 실무양성 및 측량기능사 취득과정,전문건설공제조합기술교육원,178,7749960,30,96.7,17,충북,음성군
588,"BIM 실내건축설계 실무 양성과정(MAX,CAD,REVIT)",SBS아카데미컴퓨터아트학원 대전,120,3927000,20,69.2,25,대전,서구
589,"[일반고특화]BIM건축설계(캐드,맥스,레빗)양성_A",라인컴퓨터아트학원,168,7491900,25,60,17,경기,안산시
590,조경관리기술자양성과정(조경기능사취득)B,중랑직업전문학교,112,5293860,26,82.1,56,서울,중랑구
591,"(일반고특화)도배, 도장기능사 취득 및 실무양성",(재)건설기술호남교육원,174,7272600,30,,17,광주,북구
592,[계좌제] 실내건축 인테리어디자이너 양성,SBS아카데미컴퓨터아트학원,70,1832600,11,71.4,22,서울,마포구
593,전산응용건축제도기능사 실기,동방디자인학원,24,850850,10,69.2,28,서울,영등포구
594,(일반고특화) 실내건축 실무양성 및 건축목공기능사 취득과정,전문건설공제조합기술교육원,178,7272600,30,,17,충북,음성군
595,BIM(건축3차원설계),대화직업능력개발원,106,4843300,20,62.1,26,광주,북구
596,"[일반고특화]BIM건축설계(캐드,맥스,레빗)양성_B",라인컴퓨터아트학원,168,7491900,20,60,17,경기,안산시
597,[건축CAD]전산응용건축제도기능사 실기+ATC캐드마스터 자격증 취득,인천구월그린컴퓨터아트학원,40,1309000,10,54.2,,인천,남동구
598,3차원(드론)측량 및 지형공간 일반고 특화과정,경북산업직업전문학교,168,7777072,25,95.5,17,대구,동구
599,전산응용건축제도기능사취득과정(건축설계-AutoCAD)실기,춘천직업전문학교,27,523600,15,85.7,42,강원,춘천시
