,과정명,학원명,기간,훈련비,정원,취업률,연령대,지역1,지역2
1276,"전산(세무2급, 회계1급) 자격취득+아파트경리회계",아이티로드컴퓨터학원,76,1507650,15,40.4,34,경남,거제시
1277,"사무행정ITQ(한글,파워포인트)컴퓨터활용능력2급(엑셀)취득과정",그린컴퓨터아트학원,20,599500,20,52.2,30,서울,종로구
1278,전산회계1급+전산세무2급+더존(FAT1급)+더존(ERP회계2급)자격증 취득,용인직업전문교육원,50,1311000,20,49.4,34,경기,용인시
1279,사무실무취업과정,동양직업전문학교,16,479600,20,59.3,35,충남,천안시
1280,전산회계1급+전산세무2급 자격증취득 및 더존실무(A),하이미디어컴퓨터디자인학원,45,1179900,30,57.3,25,경기,고양시
1281,사무행정(itq)양성과정 + 컴활2급실기,인컴트랜드평생교육원,22,791340,20,75,41,인천,부평구
1282,"사무자동화(컴활2급(필기+실기),ITQ(한글, 엑셀, 파워포인트)자격증 취득)",(주)울산KH정보교육원,35,839300,20,43.8,38,울산,남구
1283,전산회계2급자격증과 엑셀실무,일류정보처리학원,57,1114350,10,60,30,광주,서구
1284,컴퓨터활용능력1급(필기+실기)자격증 취득,미래정보컴퓨터학원,30,719400,20,37.9,26,울산,남구
1285,"(초,중급)전산회계1급+전산세무2급자격취득종합반(케이렙+더존)",대성회계실무학원주식회사,48,1573200,13,67,37,서울,동대문구
1286,컴퓨터활용능력2급(필기실기)-엑셀 자격증,(주)이젠컴퓨터아카데미안산,20,599500,20,,27,경기,안산시
1287,( ITQ마스터 ) 한글 엑셀 파워포인트 자격증,두드림컴퓨터아카데미,30,899250,20,,35,경기,용인시
1288,"ITQ한글,엑셀,파워포인트 자격증+컴퓨터실무활용",나라정보처리학원,50,899250,14,,44,광주,남구
1289,전산회계1급+전산세무2급 자격증,나라정보처리학원,53,1376550,14,50,29,광주,남구
1290,전산회계실무과정,동양직업전문학교,16,786600,20,68.8,25,충남,천안시
