,과정명,학원명,기간,훈련비,정원,취업률,연령대,지역1,지역2
125,초경량비행장치(드론)조종자격증취득과정(필기+실기),제일에너지교육원종로학원,41,2137800,24,,37,서울,종로구
126,무인멀티콥터(드론) 국가자격증 필기+실기,대한무인항공교육원,17,2119130,8,,36,서울,강남구
127,"항공 지상직 예약,발권(CRS/DCS)자격증 취득과정(NCS기반)",종로아바CS평생교육원,26,926380,16,,27,서울,종로구
128,항공예약발권 자격증취득과정(CRS/DCS),신촌아바평생교육원(P12),24,855120,11,,,서울,마포구
129,드론 항공촬영 조종 및 운용,제이드론교육연구소 무인항공교육원,17,1002130,14,,41,서울,송파구
130,드론(무인멀티콥터) 국가기술자격증 취득과정 -평일반,한국무인항공(주)교육원,15,2500000,8,,,경남,창원시
131,초경량비행장치(드론) 조종자 자격증 취득과정,티제이아카데미,20,2500000,8,,,광주,서구
132,항공예약발권 자격증취득과정(CRS/DCS),아바평생교육원,24,855120,12,,,서울,강남구
133,초경량 비행장치(드론) 국가자격증 취득과정,(주)엠지아이티 부설 인제드론아카데미,15,1500000,8,,44,경남,김해시
134,초경량비행장치무인멀티콥터조종자 자격증 과정,(주)규림,20,2500000,6,,,경북,구미시
135,드론조종 및 영상촬영,포항직업전문학교,120,5130720,20,,45,경북,포항시
136,초경량비행장치(드론)조종자 자격취득(이론),포항직업전문학교,20,427560,20,,43,경북,포항시
137,초경량비행장치(드론)조종자 자격취득(이론),포항직업전문학교,20,427560,20,,,경북,포항시
138,"항공 지상직 예약,발권(CRS/DCS)자격증 취득과정(NCS기반)",종로아바CS평생교육원,26,926380,16,,,서울,종로구
139,항공예약발권 자격증취득과정(CRS/DCS),아바평생교육원,24,855120,12,,,서울,강남구
140,초경량비행장치(드론) 조종자 자격증 취득과정,더조은아카데미,20,2500000,8,41.2,,광주,서구
141,초경량비행장치 드론 지도조종자(교관) 과정,알씨스카이 부설 무인기술UAV교육원,28,3500000,3,,42,경남,창원시
142,초경량비행장치(드론) 조종자 교관양성과정,더조은아카데미,50,4000000,8,41.2,,광주,서구
143,초경량비행장치(드론)조종교육교관 자격취득,포항직업전문학교,32,1827080,2,,,경북,포항시
144,항공사지상직 체크인카운터/예약발권과정(DCS/CRS),코세아학원,20,1351260,16,51.8,,서울,서초구
145,무인멀티콥터(드론) 국가자격증 필기+실기,대한무인항공교육원,17,2119130,8,,28,서울,강남구
146,항공예약발권 자격증취득과정(CRS/DCS),아바평생교육원,24,855120,12,,,서울,강남구
147,드론(무인멀티콥터) 국가기술자격증 취득과정 -주말반,한국무인항공(주)교육원,14,2500000,8,,,경남,창원시
148,초경량비행장치(드론) 조종자격 취득 및 드론방제기초,영진기술교육원,25,1425200,8,,,경남,고성군
149,초경량비행장치(드론) 조종교육교관 과정 자격취득 과정,경남산업직업전문학교,44,2703150,4,,,경남,창원시
150,항공예약발권 자격증취득과정(CRS/DCS),신촌아바평생교육원(P12),24,855120,11,,,서울,마포구
151,드론(무인멀티콥터) 국가기술자격증 취득과정 -평일반,한국무인항공(주)교육원,15,2500000,8,,,경남,창원시
152,"항공 지상직 예약,발권(CRS/DCS)자격증 취득과정(NCS기반)",종로아바CS평생교육원,26,926380,16,,,서울,종로구
153,초경량비행장치(드론)국가자격증 취득과정,금성직업전문학교,38,1368900,8,,,광주,동구
154,초경량비행장치 조종자 자격증 취득과정(평일반),주식회사제천항공드론전문교육원,15,2500000,8,,,충북,제천시
155,초경량 비행장치(드론) 조종자 국가전문 자격증 취득C,서수원직업전문교육원,9,1498820,8,,,경기,수원시
