,과정명,학원명,기간,훈련비,정원,취업률,연령대,지역1,지역2,NCS,과정
379,직업상담사2급 자격증 취득과정(이론+실기),에듀인능력개발원,40,1028320,20,36.5,38.0,서울,구로구,07_사회복지종교,직업상담
380,직업상담사 2급 자격증 취득과정(실기),다산직업전문학교,20,514160,20,38.6,,인천,미추홀구,07_사회복지종교,직업상담
381,산모신생아 건강관리사 양성,엘림평생교육원,10,373260,12,56.8,55.0,부산,동구,07_사회복지종교,건강관리
382,베이비시터 양성,엘림평생교육원,10,264720,14,63.2,55.0,부산,동구,07_사회복지종교,베이비시터
383,NCS직업상담사2급 자격증 취득과정 (2차 실기),안양여성인력개발센터,13,480750,17,40.2,44.0,경기,안양시,07_사회복지종교,직업상담
384,직업상담사 2급 자격증 취득과정(실기),다산직업전문학교,20,514160,20,38.6,37.0,인천,미추홀구,07_사회복지종교,직업상담
385,[과정평가형] 직업상담사2급 자격증 취득과정,(주)미래산업교육원 북부직업전문학교,77,3036600,20,39.7,35.0,경기,의정부시,07_사회복지종교,직업상담
386,직업상담사2급 자격 취득과정,천안여성인력개발센터,36,925480,24,35.2,37.0,충남,천안시,07_사회복지종교,직업상담
387,"직업상담사 2급 자격증 취득과정(1차,2차 통합)",휴먼평생직업교육학원,45,1156860,18,43.5,34.0,전북,전주시,07_사회복지종교,직업상담
388,와우패스! 직업상담사 2급 실기 종합반(이론+문제풀이),한국이러닝협회,28,204930,500,32.5,40.0,서울,구로구,07_사회복지종교,직업상담
389,직업상담사 2급 한번에 끝내기(필기/실기),(사)한국디지털컨버전스협회,164,493020,500,29.3,35.0,서울,영등포구,07_사회복지종교,직업상담
390,직업상담사2급 자격대비반_필기이론,한국이러닝협회,94,312150,500,32.5,44.0,서울,구로구,07_사회복지종교,직업상담
391,사회복지사1급 자격증 취득과정(사회복지기초),한국이러닝협회,42,127710,500,32.3,53.0,서울,구로구,07_사회복지종교,사회복지
392,직업상담사 2급 자격증 취득 (필기/실기),(재)대구직업전문학교,44,1413940,20,40.0,34.0,대구,북구,07_사회복지종교,직업상담
393,직업상담사 2급 한번에 끝내기 실기 과정,(사)한국디지털컨버전스협회,28,184140,500,29.3,47.0,서울,영등포구,07_사회복지종교,직업상담
394,사회복지사1급 자격대비반_핵심이론+문제풀이,한국이러닝협회,56,344030,500,32.3,39.0,서울,구로구,07_사회복지종교,사회복지
395,사회복지사1급 자격증 취득과정(사회복지실천),한국이러닝협회,41,124740,500,32.3,38.0,서울,구로구,07_사회복지종교,사회복지
396,직업상담사 2급 한번에 끝내기 필기 과정,(사)한국디지털컨버전스협회,103,311850,500,29.3,29.0,서울,영등포구,07_사회복지종교,직업상담
397,"직업상담사2급자격증취득과정(1차,2차)",현대직업전문학교,69,1349670,20,49.1,37.0,광주,서구,07_사회복지종교,직업상담
398,[과정평가형]직업상담사2급,울산직업전문학교,90,4048800,24,30.0,40.0,울산,남구,07_사회복지종교,직업상담
399,"직업상담사2급 취득(필기,실기)",북인천직업전문학교,35,893350,13,57.1,36.0,인천,계양구,07_사회복지종교,직업상담
400,직업상담사2급 자격 취득과정,송파여성인력개발센터,36,925480,23,40.2,38.0,서울,송파구,07_사회복지종교,직업상담
401,직업상담사2급 (2차)취득과정,씨앤씨직업상담학원,11,411320,21,40.0,33.0,경기,수원시,07_사회복지종교,직업상담
402,사회복지사1급 자격대비반_핵심이론+문제풀이,한국이러닝협회,56,344030,500,32.3,37.0,서울,구로구,07_사회복지종교,사회복지
403,와우패스! 직업상담사 2급 실기 종합반(이론+문제풀이),한국이러닝협회,28,204930,500,32.5,40.0,서울,구로구,07_사회복지종교,직업상담
404,사회복지사1급 자격증 취득과정(사회복지실천),한국이러닝협회,41,124740,500,32.3,46.0,서울,구로구,07_사회복지종교,사회복지
405,직업상담사 2급 한번에 끝내기 필기 과정,(사)한국디지털컨버전스협회,103,311850,500,29.3,51.0,서울,영등포구,07_사회복지종교,직업상담
406,사회복지사1급 자격증 취득과정(사회복지기초),한국이러닝협회,42,127710,500,32.3,32.0,서울,구로구,07_사회복지종교,사회복지
407,직업상담사 2급 한번에 끝내기 실기 과정,(사)한국디지털컨버전스협회,28,184140,500,29.3,,서울,영등포구,07_사회복지종교,직업상담
408,직업상담사 2급 한번에 끝내기(필기/실기),(사)한국디지털컨버전스협회,164,493020,500,29.3,30.0,서울,영등포구,07_사회복지종교,직업상담
409,직업상담사2급 자격대비반_필기이론,한국이러닝협회,94,312150,500,32.5,55.0,서울,구로구,07_사회복지종교,직업상담
410,베이비시터 양성,엘림평생교육원,10,264720,14,63.2,56.0,부산,동구,07_사회복지종교,베이비시터
411,아이돌보미 양성,엘림평생교육원,10,248840,14,56.8,55.0,부산,동구,07_사회복지종교,베이비시터
412,(2020)직업상담사2급취득(1차+2차),원스톱직업학원,45,1156860,28,35.5,36.0,서울,노원구,07_사회복지종교,직업상담
413,직업상담사 2급 자격증 취득과정(필기+실기),대한직업평생교육원,32,1028320,20,43.2,37.0,충북,청주시,07_사회복지종교,직업상담
414,직업상담사2급 2차 실기과정,(주)조근혜 부설 대전직업상담사학원,20,482020,15,48.8,31.0,대전,서구,07_사회복지종교,직업상담
415,직업상담사2급 필기과정,(주)조근혜 부설 대전직업상담사학원,33,771240,15,48.8,37.0,대전,서구,07_사회복지종교,직업상담
416,"직업상담사2급 자격증 취득과정(1,2차 통합)",(주)이룸리더십연구원 이룸리더십학원,45,1156860,20,33.3,48.0,인천,남동구,07_사회복지종교,직업상담
417,직업상담사2급 자격(1차 필기),부산예일직업전문학교,26,655550,20,34.1,36.0,부산,부산진구,07_사회복지종교,직업상담
418,"직업상담사2급 1차,2차(필기,실기) 취득",서대문여성인력개발센터,43,1105440,20,43.0,42.0,서울,서대문구,07_사회복지종교,직업상담
419,직업상담사 2급 취득(1차/2차),중앙직업전문학교,50,1285400,20,46.7,34.0,인천,남동구,07_사회복지종교,직업상담
420,직업상담사2급 자격대비반_필기이론,한국이러닝협회,94,312150,500,32.5,39.0,서울,구로구,07_사회복지종교,직업상담
421,와우패스! 직업상담사 2급 실기 종합반(이론+문제풀이),한국이러닝협회,28,204930,500,32.5,37.0,서울,구로구,07_사회복지종교,직업상담
422,직업상담사 2급 한번에 끝내기(필기/실기),(사)한국디지털컨버전스협회,164,493020,500,29.3,43.0,서울,영등포구,07_사회복지종교,직업상담
423,직업상담사 2급 한번에 끝내기 필기 과정,(사)한국디지털컨버전스협회,103,311850,500,29.3,38.0,서울,영등포구,07_사회복지종교,직업상담
424,사회복지사1급 자격증 취득과정(사회복지기초),한국이러닝협회,42,127710,500,32.3,34.0,서울,구로구,07_사회복지종교,사회복지
425,직업상담사 2급 한번에 끝내기 실기 과정,(사)한국디지털컨버전스협회,28,184140,500,29.3,49.0,서울,영등포구,07_사회복지종교,직업상담
426,사회복지사1급 자격대비반_핵심이론+문제풀이,한국이러닝협회,56,344030,500,32.3,44.0,서울,구로구,07_사회복지종교,사회복지
427,사회복지사1급 자격증 취득과정(사회복지실천),한국이러닝협회,41,124740,500,32.3,,서울,구로구,07_사회복지종교,사회복지
428,직업상담사 2급 자격증 취득과정(과정평가형),다산직업전문학교,67,2699200,20,38.6,39.0,인천,미추홀구,07_사회복지종교,직업상담
429,(2020)직업상담사취업상담전문가,원스톱직업학원,20,514160,28,35.5,39.0,서울,노원구,07_사회복지종교,직업상담
430,직업상담사 2급 자격증취득과정(필기+실기),(주)울산KH정보교육원,53,1542480,20,32.8,39.0,울산,남구,07_사회복지종교,직업상담
431,직업상담사2급 자격증 취득(1차 필기),양산직업학교,24,449890,20,58.8,46.0,경남,양산시,07_사회복지종교,직업상담
432,NCS직업상담실무과정(직업상담사2급1차 필기),안양여성인력개발센터,17,642600,17,40.2,41.0,경기,안양시,07_사회복지종교,직업상담
433,"직업상담사2급 자격 취득과정( 필기, 실기 통합반 )",영남직업능력개발원,47,1510340,20,43.4,39.0,대구,달서구,07_사회복지종교,직업상담
434,산모신생아 건강관리사 양성,엘림평생교육원,10,373260,12,56.8,51.0,부산,동구,07_사회복지종교,건강관리
435,직업상담사2급 자격증 취득과정(이론+실기),에듀인능력개발원,42,1028320,20,36.5,32.0,서울,구로구,07_사회복지종교,직업상담
436,베이비시터 양성,엘림평생교육원,10,264720,14,63.2,56.0,부산,동구,07_사회복지종교,베이비시터
437,직업상담사2급 취득(1차+2차),중랑여성인력개발센터,46,1182560,20,30.4,38.0,서울,중랑구,07_사회복지종교,직업상담
438,직업상담사 2급 자격증 취득(필기+실기),은평여성인력개발센터,45,1156860,20,33.7,42.0,서울,은평구,07_사회복지종교,직업상담
439,직업상담사2급 자격증 취득,영등포여성인력개발센터,42,1078560,20,37.5,46.0,서울,영등포구,07_사회복지종교,직업상담
440,사회복지사1급 자격대비반_핵심이론+문제풀이,한국이러닝협회,56,344030,500,32.3,41.0,서울,구로구,07_사회복지종교,사회복지
441,와우패스! 직업상담사 2급 실기 종합반(이론+문제풀이),한국이러닝협회,28,204930,500,32.5,,서울,구로구,07_사회복지종교,직업상담
442,직업상담사 2급 한번에 끝내기 필기 과정,(사)한국디지털컨버전스협회,103,311850,500,29.3,39.0,서울,영등포구,07_사회복지종교,직업상담
443,사회복지사1급 자격증 취득과정(사회복지기초),한국이러닝협회,42,127710,500,32.3,58.0,서울,구로구,07_사회복지종교,사회복지
444,직업상담사 2급 한번에 끝내기 실기 과정,(사)한국디지털컨버전스협회,28,184140,500,29.3,39.0,서울,영등포구,07_사회복지종교,직업상담
445,직업상담사 2급 한번에 끝내기(필기/실기),(사)한국디지털컨버전스협회,164,493020,500,29.3,42.0,서울,영등포구,07_사회복지종교,직업상담
446,사회복지사1급 자격증 취득과정(사회복지실천),한국이러닝협회,41,124740,500,32.3,49.0,서울,구로구,07_사회복지종교,사회복지
447,직업상담사2급 자격대비반_필기이론,한국이러닝협회,94,312150,500,32.5,38.0,서울,구로구,07_사회복지종교,직업상담
448,"직업상담사2급 1,2차 통합과정",(주)이룸리더십연구원 이룸리더십학원,45,1156860,20,33.3,41.0,인천,남동구,07_사회복지종교,직업상담
449,직업상담실무자 양성과정,서울특별시서부여성발전센터,25,642700,20,36.4,43.0,서울,양천구,07_사회복지종교,직업상담
450,아이돌보미 양성,엘림평생교육원,10,248840,14,56.8,55.0,부산,동구,07_사회복지종교,베이비시터
451,산모신생아 건강관리사 양성,엘림평생교육원,10,373260,12,56.8,55.0,부산,동구,07_사회복지종교,건강관리
452,"직업상담사2급(1차,2차)취득",이젠컴퓨터아트서비스학원,50,1285400,10,31.3,38.0,전북,전주시,07_사회복지종교,직업상담
453,직업상담사 2급 자격증 취득과정 (1차+2차),종로여성인력개발센터,46,1195420,25,49.0,46.0,서울,종로구,07_사회복지종교,직업상담
454,산모신생아건강관리사 양성과정,(주)부모사랑유씨평생교육원,10,373260,30,57.9,54.0,경기,의정부시,07_사회복지종교,건강관리
455,"직업상담사 2급 자격증 취득과정(1차,2차 통합)",휴먼평생직업교육학원,45,1156860,18,43.5,35.0,전북,전주시,07_사회복지종교,직업상담
456,"직업상담사2급자격증취득과정(1차,2차)",현대직업전문학교,53,1349670,20,49.1,37.0,광주,서구,07_사회복지종교,직업상담
457,직업상담 강사양성,서울시중부여성발전센터,13,501300,20,36.4,51.0,서울,마포구,07_사회복지종교,직업상담
458,베이비시터 양성,엘림평생교육원,10,264720,14,63.2,50.0,부산,동구,07_사회복지종교,베이비시터
459,epass 사회복지사 1급,한국이러닝협회,56,291060,500,32.3,43.0,서울,구로구,07_사회복지종교,사회복지
460,직업상담사 2급 자격증 취득과정(필기/실기),강서여성인력개발센터,50,1285400,20,40.0,42.0,서울,강서구,07_사회복지종교,직업상담
461,사회복지사1급 자격증 취득과정(사회복지실천),한국이러닝협회,41,124740,500,32.3,27.0,서울,구로구,07_사회복지종교,사회복지
462,직업상담사 2급 한번에 끝내기(필기/실기),(사)한국디지털컨버전스협회,164,493020,500,29.3,30.0,서울,영등포구,07_사회복지종교,직업상담
463,사회복지사1급 자격대비반_핵심이론+문제풀이,한국이러닝협회,56,344030,500,32.3,41.0,서울,구로구,07_사회복지종교,사회복지
464,와우패스! 직업상담사 2급 실기 종합반(이론+문제풀이),한국이러닝협회,28,204930,500,32.5,,서울,구로구,07_사회복지종교,직업상담
465,직업상담사 2급 한번에 끝내기 필기 과정,(사)한국디지털컨버전스협회,103,311850,500,29.3,44.0,서울,영등포구,07_사회복지종교,직업상담
466,직업상담사2급 자격대비반_필기이론,한국이러닝협회,94,312150,500,32.5,40.0,서울,구로구,07_사회복지종교,직업상담
467,사회복지사1급 자격증 취득과정(사회복지기초),한국이러닝협회,42,127710,500,32.3,39.0,서울,구로구,07_사회복지종교,사회복지
468,직업상담사 2급 한번에 끝내기 실기 과정,(사)한국디지털컨버전스협회,28,184140,500,29.3,,서울,영등포구,07_사회복지종교,직업상담
469,와우패스! 직업상담사 2급 필기 종합반(이론+문제풀이),한국이러닝협회,56,389070,500,32.5,49.0,서울,구로구,07_사회복지종교,직업상담
470,직업상담사2급 자격증 취득과정(이론+실기),에듀인능력개발원,53,1028320,20,36.5,37.0,서울,구로구,07_사회복지종교,직업상담
471,"직업상담사2급 자격증취득과정(1차,2차)",관악여성인력개발센터,35,893350,12,41.7,,서울,관악구,07_사회복지종교,직업상담
472,"직업상담사 2급 국가기술자격 취득 과정(1,2차 통합)",씨앤씨직업상담학원,42,1079730,21,40.0,43.0,경기,수원시,07_사회복지종교,직업상담
473,아이돌보미 양성,엘림평생교육원,10,248840,14,56.8,57.0,부산,동구,07_사회복지종교,베이비시터
474,"직업상담사2급 취득(필기,실기)",북인천직업전문학교,35,893350,13,57.1,41.0,인천,계양구,07_사회복지종교,직업상담
475,직업상담사2급 자격증,미토직업전문학교,40,771240,20,35.5,39.0,부산,부산진구,07_사회복지종교,직업상담
476,직업상담사2급 자격(2차 실기),부산예일직업전문학교,26,655550,20,34.1,42.0,부산,부산진구,07_사회복지종교,직업상담
477,"직업상담사2급(1차,2차)취득",이젠컴퓨터아트서비스학원,50,1285400,10,31.3,55.0,전북,전주시,07_사회복지종교,직업상담
478,베이비시터 양성,엘림평생교육원,10,264720,14,63.2,56.0,부산,동구,07_사회복지종교,베이비시터
479,산모신생아 건강관리사 양성,엘림평생교육원,15,373260,12,56.8,44.0,부산,동구,07_사회복지종교,건강관리
480,창업 및 창직준비 과정,휴먼평생직업교육학원,12,308490,18,43.5,,전북,전주시,07_사회복지종교,
481,직업상담사2급 1차 필기과정,(주)조근혜 부설 대전직업상담사학원,28,706970,15,48.8,,대전,서구,07_사회복지종교,직업상담
482,직업상담사2급 자격증,미토직업전문학교,40,771240,20,35.5,,부산,부산진구,07_사회복지종교,직업상담
483,직업상담사2급자격시험 대비반,안산여성인력개발센터,45,1156860,20,44.2,39.0,경기,안산시,07_사회복지종교,직업상담
484,와우패스! 직업상담사 2급 실기 종합반(이론+문제풀이),한국이러닝협회,28,204930,500,32.5,,서울,구로구,07_사회복지종교,직업상담
485,사회복지사1급 자격증 취득과정(사회복지기초),한국이러닝협회,42,127710,500,32.3,,서울,구로구,07_사회복지종교,사회복지
486,사회복지사1급 자격대비반_핵심이론+문제풀이,한국이러닝협회,56,344030,500,32.3,,서울,구로구,07_사회복지종교,사회복지
487,직업상담사2급 자격대비반_필기이론,한국이러닝협회,94,312150,500,32.5,,서울,구로구,07_사회복지종교,직업상담
488,와우패스! 직업상담사 2급 필기 종합반(이론+문제풀이),한국이러닝협회,56,389070,500,32.5,,서울,구로구,07_사회복지종교,직업상담
489,epass 사회복지사 1급,한국이러닝협회,56,291060,500,32.3,,서울,구로구,07_사회복지종교,사회복지
490,사회복지사1급 자격증 취득과정(사회복지실천),한국이러닝협회,41,124740,500,32.3,,서울,구로구,07_사회복지종교,사회복지
491,(2020)직업상담사2급취득(1차+2차),원스톱직업학원,45,1156860,28,35.5,38.0,서울,노원구,07_사회복지종교,직업상담
492,직업상담사2급 자격(1차 필기),부산예일직업전문학교,26,655550,20,34.1,46.0,부산,부산진구,07_사회복지종교,직업상담
493,"직업상담사2급 자격 취득과정( 필기, 실기 통합반 )",영남직업능력개발원,47,1510340,20,43.4,,대구,달서구,07_사회복지종교,직업상담
494,직업상담사 2급 자격증 취득 (필기/실기),(재)대구직업전문학교,44,1413940,20,40.0,,대구,북구,07_사회복지종교,직업상담
495,직업상담사 현장실무,서대문여성인력개발센터,16,411320,18,43.0,40.0,서울,서대문구,07_사회복지종교,직업상담
496,아이돌보미 양성,엘림평생교육원,10,248840,14,56.8,50.0,부산,동구,07_사회복지종교,베이비시터
497,직업상담사2급 자격 취득과정,송파여성인력개발센터,36,925480,23,40.2,,서울,송파구,07_사회복지종교,직업상담
498,직업상담사 2급 자격증 취득(1차+2차)종합반,스카우트부설평생교육원,34,1298250,25,43.8,29.0,서울,강남구,07_사회복지종교,직업상담
499,베이비시터 양성,엘림평생교육원,10,264720,14,63.2,,부산,동구,07_사회복지종교,베이비시터
500,직업상담사2급 자격증 취득(1차 필기),양산직업학교,24,449890,20,58.8,,경남,양산시,07_사회복지종교,직업상담
501,"직업상담사2급 1차,2차(필기,실기) 취득",서대문여성인력개발센터,43,1105440,20,43.0,48.0,서울,서대문구,07_사회복지종교,직업상담
502,직업상담사2급 자격 취득과정,천안여성인력개발센터,36,925480,24,35.2,39.0,충남,천안시,07_사회복지종교,직업상담
503,와우패스! 직업상담사 2급 필기 종합반(이론+문제풀이),한국이러닝협회,56,389070,500,32.5,,서울,구로구,07_사회복지종교,직업상담
504,epass 사회복지사 1급,한국이러닝협회,56,291060,500,32.3,,서울,구로구,07_사회복지종교,사회복지
505,직업상담사2급 자격대비반_필기이론,한국이러닝협회,94,312150,500,32.5,,서울,구로구,07_사회복지종교,직업상담
506,와우패스! 직업상담사 2급 실기 종합반(이론+문제풀이),한국이러닝협회,28,204930,500,32.5,,서울,구로구,07_사회복지종교,직업상담
507,사회복지사1급 자격증 취득과정(사회복지실천),한국이러닝협회,41,124740,500,32.3,,서울,구로구,07_사회복지종교,사회복지
508,"직업상담사 2급 자격증 취득과정(1차,2차 통합)",휴먼평생직업교육학원,45,1156860,18,43.5,,전북,전주시,07_사회복지종교,직업상담
509,사회복지사1급 자격대비반_핵심이론+문제풀이,한국이러닝협회,56,344030,500,32.3,,서울,구로구,07_사회복지종교,사회복지
510,사회복지사1급 자격증 취득과정(사회복지기초),한국이러닝협회,42,127710,500,32.3,,서울,구로구,07_사회복지종교,사회복지
511,직업상담사 2급 자격증 취득과정 (1차+2차),종로여성인력개발센터,46,1195420,25,49.0,,서울,종로구,07_사회복지종교,직업상담
512,직업상담사2급 자격증 취득(필기+실기),서초여성인력개발센터,40,1028320,24,51.4,,서울,서초구,07_사회복지종교,직업상담
513,직업상담사 2급 취득(필기+실기),주경야독 직업전문학교,40,1285400,15,45.7,35.0,서울,금천구,07_사회복지종교,직업상담
514,(2020)직업상담사2급취득(1차+2차),원스톱직업학원,45,1156860,28,35.5,,서울,노원구,07_사회복지종교,직업상담
515,직업상담사(1차+2차)자격증,윤성회계캐드컴퓨터학원,40,1285400,20,33.3,,대구,북구,07_사회복지종교,직업상담
516,베이비시터 양성,엘림평생교육원,10,264720,14,63.2,52.0,부산,동구,07_사회복지종교,베이비시터
517,"직업상담사2급 자격증 취득과정(1,2차 통합)",(주)이룸리더십연구원 이룸리더십학원,45,1156860,20,33.3,43.0,인천,남동구,07_사회복지종교,직업상담
518,아이돌보미 양성,엘림평생교육원,10,248840,14,56.8,,부산,동구,07_사회복지종교,베이비시터
519,직업상담사2급자격시험 대비반,안산여성인력개발센터,45,1156860,20,44.2,,경기,안산시,07_사회복지종교,직업상담
520,직업상담사2급 자격증 취득,영등포여성인력개발센터,42,1078560,20,37.5,,서울,영등포구,07_사회복지종교,직업상담
521,(2020)직업상담사취업상담전문가,원스톱직업학원,20,514160,28,35.5,,서울,노원구,07_사회복지종교,직업상담
522,직업상담사2급 자격증 취득과정(이론+실기),에듀인능력개발원,53,1028320,20,36.5,,서울,구로구,07_사회복지종교,직업상담
523,와우패스! 직업상담사 2급 실기 종합반(이론+문제풀이),한국이러닝협회,28,204930,500,32.5,,서울,구로구,07_사회복지종교,직업상담
524,사회복지사1급 자격대비반_핵심이론+문제풀이,한국이러닝협회,56,344030,500,32.3,,서울,구로구,07_사회복지종교,사회복지
525,사회복지사1급 자격증 취득과정(사회복지기초),한국이러닝협회,42,127710,500,32.3,,서울,구로구,07_사회복지종교,사회복지
526,epass 사회복지사 1급,한국이러닝협회,56,291060,500,32.3,,서울,구로구,07_사회복지종교,사회복지
527,와우패스! 직업상담사 2급 필기 종합반(이론+문제풀이),한국이러닝협회,56,389070,500,32.5,,서울,구로구,07_사회복지종교,직업상담
528,사회복지사1급 자격증 취득과정(사회복지실천),한국이러닝협회,41,124740,500,32.3,,서울,구로구,07_사회복지종교,사회복지
529,직업상담사2급 자격대비반_필기이론,한국이러닝협회,94,312150,500,32.5,,서울,구로구,07_사회복지종교,직업상담
530,직업상담사2급 자격(1차 필기),부산예일직업전문학교,26,655550,20,34.1,,부산,부산진구,07_사회복지종교,직업상담
531,직업상담사 현장실무,서대문여성인력개발센터,16,411320,18,43.0,42.0,서울,서대문구,07_사회복지종교,직업상담
532,직업상담사2급 자격증취득(2차 실기),양산직업학교,20,385620,20,58.8,,경남,양산시,07_사회복지종교,직업상담
533,직업상담사2급 취득(1차+2차),중랑여성인력개발센터,46,1182560,20,30.4,,서울,중랑구,07_사회복지종교,직업상담
534,"직업상담사2급 취득(필기,실기)",북인천직업전문학교,35,893350,13,57.1,,인천,계양구,07_사회복지종교,직업상담
